Date,High,Low,Open,Close,Volume,Adj Close,coin,rank
2021-08-04,336.96746826171875,320.041259765625,323.5060729980469,334.9187927246094,1279262186,334.9187927246094,BNB,9
2021-08-05,340.0484313964844,323.8970947265625,334.9127197265625,337.8738708496094,1551187442,337.8738708496094,BNB,9
2021-08-06,347.04296875,331.65966796875,337.9479675292969,342.1369934082031,1623970506,342.1369934082031,BNB,9
2021-08-07,359.7502136230469,340.5938415527344,342.3764343261719,355.7413635253906,1903003766,355.7413635253906,BNB,9
2021-08-08,359.7386169433594,337.2527160644531,356.26654052734375,342.06475830078125,1547133821,342.06475830078125,BNB,9
2021-08-09,357.3993225097656,333.67144775390625,341.9162902832031,354.9668273925781,1648422571,354.9668273925781,BNB,9
2021-08-10,375.7229309082031,349.3133239746094,354.4496154785156,371.9543762207031,2150475826,371.9543762207031,BNB,9
2021-08-11,408.5890197753906,371.2162170410156,372.0937194824219,391.7570495605469,2542670896,391.7570495605469,BNB,9
2021-08-12,406.091552734375,372.22021484375,391.4052734375,385.8189697265625,2217067872,385.8189697265625,BNB,9
2021-08-13,411.1705322265625,383.2167663574219,386.0440673828125,410.94488525390625,1724229835,410.94488525390625,BNB,9
2021-08-14,418.9212646484375,400.7520446777344,410.7835388183594,409.03448486328125,2023364348,409.03448486328125,BNB,9
2021-08-15,414.9309997558594,396.8652038574219,408.9822082519531,414.59503173828125,1826134192,414.59503173828125,BNB,9
2021-08-16,436.618408203125,411.1232604980469,414.357666015625,417.4708557128906,2620571467,417.4708557128906,BNB,9
2021-08-17,435.72320556640625,399.74591064453125,416.0691223144531,401.9089050292969,2572609791,401.9089050292969,BNB,9
2021-08-18,412.3062438964844,387.8158874511719,401.8820495605469,398.25146484375,2288117050,398.25146484375,BNB,9
2021-08-19,431.2602233886719,391.49505615234375,396.494384765625,430.9888610839844,2549215331,430.9888610839844,BNB,9
2021-08-20,457.6037292480469,422.0801696777344,430.97503662109375,454.9363098144531,2451578694,454.9363098144531,BNB,9
2021-08-21,460.2557067871094,444.9776611328125,455.1333923339844,448.9202575683594,2120660728,448.9202575683594,BNB,9
2021-08-22,458.40289306640625,439.168212890625,449.2256164550781,449.0534973144531,1826865701,449.0534973144531,BNB,9
2021-08-23,509.34271240234375,447.6663818359375,449.10546875,499.8905944824219,3857489743,499.8905944824219,BNB,9
2021-08-24,504.1023254394531,461.7559814453125,500.21771240234375,471.595458984375,2978438301,471.595458984375,BNB,9
2021-08-25,506.295166015625,470.63922119140625,472.2020263671875,502.7862548828125,3289398273,502.7862548828125,BNB,9
2021-08-26,518.75634765625,472.0317687988281,503.552490234375,479.006103515625,3277913533,479.006103515625,BNB,9
2021-08-27,495.0123291015625,467.90118408203125,478.6301574707031,494.4986877441406,2563319587,494.4986877441406,BNB,9
2021-08-28,496.8854064941406,483.3242492675781,494.6706237792969,486.1969299316406,1676741698,486.1969299316406,BNB,9
2021-08-29,495.6763000488281,477.2008056640625,486.2085876464844,480.28302001953125,1763538464,480.28302001953125,BNB,9
2021-08-30,481.13165283203125,458.1532897949219,480.2899475097656,459.4907531738281,2007036766,459.4907531738281,BNB,9
2021-08-31,477.2822265625,452.48516845703125,460.6239929199219,464.4187316894531,2378049328,464.4187316894531,BNB,9
2021-09-01,490.0687255859375,455.7580871582031,464.2729187011719,490.0687255859375,2303587593,490.0687255859375,BNB,9
2021-09-02,504.541259765625,480.0368957519531,489.8598937988281,483.9210510253906,2324361979,483.9210510253906,BNB,9
2021-09-03,494.39520263671875,475.22589111328125,483.756591796875,488.6047058105469,2051522050,488.6047058105469,BNB,9
2021-09-04,510.0576477050781,485.8561096191406,488.4070129394531,498.07843017578125,2310249697,498.07843017578125,BNB,9
2021-09-05,505.11669921875,489.47491455078125,497.7048645019531,504.619873046875,1899639214,504.619873046875,BNB,9
2021-09-06,508.8222351074219,488.678955078125,504.6980895996094,495.9250183105469,2206397359,495.9250183105469,BNB,9
2021-09-07,504.6031494140625,372.3029479980469,496.0363464355469,417.5087890625,4471687569,417.5087890625,BNB,9
2021-09-08,425.4935607910156,384.2314453125,417.91888427734375,415.1131591796875,2940929033,415.1131591796875,BNB,9
2021-09-09,435.7174072265625,404.5211486816406,405.5805969238281,421.27001953125,2392139922,421.27001953125,BNB,9
2021-09-10,438.92218017578125,394.0628356933594,421.2688903808594,401.6217956542969,2306735739,401.6217956542969,BNB,9
2021-09-11,415.3570251464844,400.29925537109375,401.26348876953125,405.5273742675781,1567255682,405.5273742675781,BNB,9
2021-09-12,421.20758056640625,398.0321350097656,405.399169921875,416.6832275390625,1671909230,416.6832275390625,BNB,9
2021-09-13,419.2820129394531,385.37603759765625,416.7966003417969,399.0634460449219,2194763765,399.0634460449219,BNB,9
2021-09-14,414.3195495605469,396.41607666015625,399.206787109375,414.2362365722656,1598465255,414.2362365722656,BNB,9
2021-09-15,436.4163513183594,410.4539489746094,414.4934997558594,431.42303466796875,1838828414,431.42303466796875,BNB,9
2021-09-16,433.1927795410156,416.1762390136719,431.29058837890625,424.64923095703125,1720989872,424.64923095703125,BNB,9
2021-09-17,425.7662353515625,401.842041015625,424.403564453125,406.6328125,1516642578,406.6328125,BNB,9
2021-09-18,420.0019836425781,401.7784423828125,406.4624328613281,410.8092956542969,1310349981,410.8092956542969,BNB,9
2021-09-19,419.1825866699219,403.7186279296875,410.6031188964844,408.4716491699219,1243314915,408.4716491699219,BNB,9
2021-09-20,409.643310546875,357.2733154296875,408.5135498046875,361.9659118652344,2344102082,361.9659118652344,BNB,9
2021-09-21,375.6661071777344,339.01434326171875,364.05352783203125,344.53460693359375,2045164899,344.53460693359375,BNB,9
2021-09-22,380.0084533691406,342.6800537109375,343.6654052734375,379.4403381347656,1678913732,379.4403381347656,BNB,9
2021-09-23,384.7772216796875,369.6520080566406,379.1556701660156,383.8204040527344,1576382603,383.8204040527344,BNB,9
2021-09-24,385.31927490234375,335.5061950683594,383.8063049316406,355.3162841796875,2081157733,355.3162841796875,BNB,9
2021-09-25,360.63006591796875,344.19091796875,355.4073791503906,349.8800964355469,1388464569,349.8800964355469,BNB,9
2021-09-26,352.6981506347656,320.3687438964844,349.88067626953125,344.1817626953125,1958526741,344.1817626953125,BNB,9
2021-09-27,357.2929992675781,335.79046630859375,344.6517028808594,336.19122314453125,1507056912,336.19122314453125,BNB,9
2021-09-28,344.27557373046875,330.0738525390625,335.80755615234375,333.0325927734375,1294330921,333.0325927734375,BNB,9
2021-09-29,375.0068664550781,331.4485168457031,333.3979187011719,367.9895935058594,2385693434,367.9895935058594,BNB,9
2021-09-30,388.2687683105469,366.6442565917969,367.7860107421875,387.0573425292969,1796235646,387.0573425292969,BNB,9
2021-10-01,423.3442687988281,382.1313781738281,387.635986328125,421.6431884765625,2162493378,421.6431884765625,BNB,9
2021-10-02,438.1070251464844,411.038330078125,421.4770812988281,428.09832763671875,1740937420,428.09832763671875,BNB,9
2021-10-03,437.1003723144531,421.9388732910156,427.3511047363281,430.5088195800781,1470899248,430.5088195800781,BNB,9
2021-10-04,430.7255859375,411.9521484375,430.5845031738281,425.7489013671875,1647171955,425.7489013671875,BNB,9
2021-10-05,443.91424560546875,424.1143493652344,426.2142028808594,442.7061462402344,1526827785,442.7061462402344,BNB,9
2021-10-06,442.47930908203125,415.667724609375,442.40625,435.4013671875,2006344571,435.4013671875,BNB,9
2021-10-07,449.9358825683594,424.3091735839844,434.9619140625,438.7617492675781,1962989705,438.7617492675781,BNB,9
2021-10-08,441.5137939453125,416.7060241699219,438.4752502441406,419.10205078125,2678048368,419.10205078125,BNB,9
2021-10-09,425.9748229980469,416.8238525390625,418.7559814453125,421.5494689941406,1404867667,421.5494689941406,BNB,9
2021-10-10,422.0504150390625,402.8292541503906,421.7956848144531,405.0693054199219,1437068558,405.0693054199219,BNB,9
2021-10-11,423.55010986328125,401.22125244140625,404.5274658203125,413.4562072753906,1473121389,413.4562072753906,BNB,9
2021-10-12,443.8675231933594,392.5707702636719,413.48675537109375,443.8675231933594,3142304145,443.8675231933594,BNB,9
2021-10-13,471.65692138671875,434.4466247558594,444.4056396484375,470.74969482421875,5149146903,470.74969482421875,BNB,9
2021-10-14,482.6448669433594,461.8553466796875,470.5386657714844,472.02239990234375,2486819344,472.02239990234375,BNB,9
2021-10-15,476.7559509277344,453.90008544921875,472.60040283203125,473.70263671875,2804538828,473.70263671875,BNB,9
2021-10-16,483.55780029296875,463.511474609375,473.99468994140625,465.6424560546875,1904086807,465.6424560546875,BNB,9
2021-10-17,472.2980041503906,455.4051818847656,465.72210693359375,470.62554931640625,1646437501,470.62554931640625,BNB,9
2021-10-18,487.49969482421875,467.58477783203125,470.9144287109375,485.11102294921875,1999805026,485.11102294921875,BNB,9
2021-10-19,497.2583312988281,481.9736328125,485.09942626953125,488.14886474609375,1844483840,488.14886474609375,BNB,9
2021-10-20,505.2679443359375,482.24603271484375,488.0538330078125,501.02032470703125,1890415594,501.02032470703125,BNB,9
2021-10-21,504.64862060546875,467.42236328125,501.34783935546875,471.2569274902344,3081793454,471.2569274902344,BNB,9
2021-10-22,498.0141906738281,470.9593811035156,470.9593811035156,478.6431579589844,1962748496,478.6431579589844,BNB,9
2021-10-23,485.90643310546875,473.1125793457031,478.9422607421875,485.90643310546875,1170864603,485.90643310546875,BNB,9
2021-10-24,486.8027038574219,468.1982116699219,485.9901428222656,476.63311767578125,1246191889,476.63311767578125,BNB,9
2021-10-25,488.8943176269531,474.8721618652344,475.92425537109375,484.64508056640625,1337787876,484.64508056640625,BNB,9
2021-10-26,489.774169921875,475.2862854003906,484.7068786621094,478.0250549316406,1486193826,478.0250549316406,BNB,9
2021-10-27,486.1675109863281,440.44500732421875,478.1210632324219,449.00799560546875,2340091135,449.00799560546875,BNB,9
2021-10-28,494.9148864746094,447.6197204589844,448.8858337402344,492.0155334472656,2626956133,492.0155334472656,BNB,9
2021-10-29,533.4754028320312,488.8721618652344,492.43255615234375,529.6221313476562,2667451365,529.6221313476562,BNB,9
2021-10-30,539.9388427734375,511.9313049316406,529.8226928710938,527.9212036132812,2194893915,527.9212036132812,BNB,9
2021-10-31,534.7709350585938,510.5654602050781,528.5473022460938,524.3644409179688,2076289915,524.3644409179688,BNB,9
2021-11-01,552.0736694335938,512.17626953125,524.7382202148438,551.2559204101562,2535579529,551.2559204101562,BNB,9
2021-11-02,564.022705078125,538.3999633789062,551.74755859375,554.4476318359375,2401108112,554.4476318359375,BNB,9
2021-11-03,570.2593383789062,538.531005859375,554.557373046875,568.5787963867188,2567651316,568.5787963867188,BNB,9
2021-11-04,569.1212768554688,544.8768310546875,568.578125,559.7373046875,2260479871,559.7373046875,BNB,9
2021-11-05,615.5808715820312,555.0560913085938,559.3905029296875,608.6480712890625,3675930507,608.6480712890625,BNB,9
2021-11-06,636.1139526367188,596.7644653320312,608.2634887695312,636.1139526367188,2779927044,636.1139526367188,BNB,9
2021-11-07,669.3458251953125,632.0792846679688,638.18603515625,650.4540405273438,3017167868,650.4540405273438,BNB,9
2021-11-08,655.7136840820312,632.6870727539062,650.4674072265625,654.3150024414062,2828112534,654.3150024414062,BNB,9
2021-11-09,657.0405883789062,632.3316650390625,654.0003662109375,635.1906127929688,2198989754,635.1906127929688,BNB,9
2021-11-10,662.3065185546875,578.0742797851562,635.0383911132812,615.278076171875,3653998344,615.278076171875,BNB,9
2021-11-11,634.8444213867188,606.4091796875,615.4552001953125,629.892333984375,2341652507,629.892333984375,BNB,9
2021-11-12,634.5205688476562,604.1627197265625,629.1442260742188,626.6425170898438,2209163398,626.6425170898438,BNB,9
2021-11-13,655.3208618164062,620.5878295898438,627.07958984375,650.1041259765625,2106170805,650.1041259765625,BNB,9
2021-11-14,659.99267578125,634.5494995117188,650.062255859375,650.9180908203125,2101401990,650.9180908203125,BNB,9
2021-11-15,660.044189453125,631.9422607421875,650.943115234375,633.0486450195312,2146877925,633.0486450195312,BNB,9
2021-11-16,635.2603759765625,574.1801147460938,634.9476318359375,589.8228759765625,3772957260,589.8228759765625,BNB,9
2021-11-17,593.1080932617188,554.3214111328125,589.3280639648438,578.0927734375,2704847734,578.0927734375,BNB,9
2021-11-18,587.9127197265625,518.423095703125,578.0348510742188,532.2376098632812,2917116815,532.2376098632812,BNB,9
2021-11-19,585.8994750976562,525.2415161132812,531.505126953125,581.5308227539062,2481119529,581.5308227539062,BNB,9
2021-11-20,604.8842163085938,574.0227661132812,581.478515625,603.8400268554688,2336197759,603.8400268554688,BNB,9
2021-11-21,605.1771240234375,580.5870971679688,604.4089965820312,585.2942504882812,2055539646,585.2942504882812,BNB,9
2021-11-22,585.1484985351562,554.270263671875,584.8157958984375,559.1270141601562,2251971535,559.1270141601562,BNB,9
2021-11-23,605.0904541015625,559.0416259765625,559.5701904296875,591.4395751953125,2927434189,591.4395751953125,BNB,9
2021-11-24,594.8309936523438,577.5083618164062,591.195556640625,581.3953247070312,2917418688,581.3953247070312,BNB,9
2021-11-25,646.9588012695312,587.8598022460938,590.3569946289062,603.730224609375,2537227998,603.730224609375,BNB,9
2021-11-26,657.512939453125,566.5331420898438,639.0036010742188,585.1473388671875,4254504824,585.1473388671875,BNB,9
2021-11-27,621.3866577148438,584.7943115234375,587.1033325195312,600.3367919921875,2485529516,600.3367919921875,BNB,9
2021-11-28,612.737548828125,574.55126953125,601.0064086914062,611.3668212890625,2731676788,611.3668212890625,BNB,9
2021-11-29,628.4968872070312,602.4429321289062,611.7626342773438,624.31005859375,2425803182,624.31005859375,BNB,9
2021-11-30,635.1295166015625,604.8676147460938,623.9569702148438,622.6698608398438,2781531694,622.6698608398438,BNB,9
2021-12-01,650.253173828125,619.1972045898438,621.8128662109375,627.9715576171875,2806563703,627.9715576171875,BNB,9
2021-12-02,629.8849487304688,606.6478271484375,627.5718383789062,619.4701538085938,2378758113,619.4701538085938,BNB,9
2021-12-03,628.3163452148438,579.84521484375,620.2990112304688,594.635986328125,2483348354,594.635986328125,BNB,9
2021-12-04,596.148681640625,495.13226318359375,596.148681640625,569.0772705078125,4458419873,569.0772705078125,BNB,9
2021-12-05,581.8065795898438,543.6355590820312,568.6514282226562,557.7830810546875,2394235567,557.7830810546875,BNB,9
2021-12-06,593.3837280273438,534.263671875,557.9497680664062,589.2561645507812,3567503629,589.2561645507812,BNB,9
2021-12-07,593.7992553710938,573.3385009765625,589.1107788085938,579.6898803710938,2112954675,579.6898803710938,BNB,9
2021-12-08,607.7808837890625,567.6162109375,579.1826782226562,607.5927734375,2245501623,607.5927734375,BNB,9
2021-12-09,616.6473388671875,568.03955078125,606.6359252929688,571.6489868164062,2132955304,571.6489868164062,BNB,9
2021-12-10,594.5972290039062,551.73583984375,570.9810180664062,552.9668579101562,2089946472,552.9668579101562,BNB,9
2021-12-11,572.1915283203125,542.565673828125,553.6710815429688,564.322509765625,1824951693,564.322509765625,BNB,9
2021-12-12,574.18505859375,559.5152587890625,564.1414184570312,570.823974609375,1307635490,570.823974609375,BNB,9
2021-12-13,572.8823852539062,511.99847412109375,571.1774291992188,521.0115966796875,1900967743,521.0115966796875,BNB,9
2021-12-14,536.2976684570312,510.4207763671875,520.6317138671875,511.2293701171875,2232411089,511.2293701171875,BNB,9
2021-12-15,546.578125,503.0374755859375,528.4280395507812,541.0269775390625,2079796859,541.0269775390625,BNB,9
2021-12-16,545.1519775390625,525.1216430664062,541.40380859375,526.2465209960938,1500825557,526.2465209960938,BNB,9
2021-12-17,535.4282836914062,511.70050048828125,526.1488037109375,525.706298828125,1804795681,525.706298828125,BNB,9
2021-12-18,537.8184204101562,517.3238525390625,526.17236328125,533.891357421875,1294574825,533.891357421875,BNB,9
2021-12-19,543.7507934570312,527.772705078125,534.0184936523438,529.9720458984375,1199582659,529.9720458984375,BNB,9
2021-12-20,534.7802124023438,506.370361328125,529.72802734375,523.1624755859375,1467380399,523.1624755859375,BNB,9
2021-12-21,535.1061401367188,517.76025390625,523.388427734375,528.7109985351562,1461697111,528.7109985351562,BNB,9
2021-12-22,544.6470947265625,527.6388549804688,528.7727661132812,533.6449584960938,1597323976,533.6449584960938,BNB,9
2021-12-23,552.5286865234375,524.7810668945312,533.7183227539062,548.725830078125,1867124970,548.725830078125,BNB,9
2021-12-24,554.1250610351562,538.2337036132812,549.0022583007812,541.9020385742188,1677259160,541.9020385742188,BNB,9
2021-12-25,550.865966796875,540.54541015625,542.4671020507812,547.3262329101562,1305388019,547.3262329101562,BNB,9
2021-12-26,549.4100341796875,537.4617309570312,547.3241577148438,546.9949951171875,1576727325,546.9949951171875,BNB,9
2021-12-27,571.5488891601562,543.50634765625,546.5078735351562,562.6414794921875,2180356553,562.6414794921875,BNB,9
2021-12-28,563.59033203125,530.0599365234375,563.59033203125,534.9280395507812,2791585162,534.9280395507812,BNB,9
2021-12-29,540.6157836914062,511.7453308105469,534.8500366210938,514.0007934570312,2159325741,514.0007934570312,BNB,9
2021-12-30,527.5682983398438,509.00347900390625,514.5702514648438,518.9097290039062,1950603827,518.9097290039062,BNB,9
2021-12-31,527.6973266601562,507.8857116699219,519.123046875,511.70831298828125,2020489898,511.70831298828125,BNB,9
2022-01-01,527.3527221679688,511.9035339355469,511.9103698730469,527.3527221679688,1622547014,527.3527221679688,BNB,9
2022-01-02,533.3710327148438,518.7535400390625,527.2916259765625,531.3966674804688,1462276185,531.3966674804688,BNB,9
2022-01-03,532.0955810546875,510.65216064453125,531.3888549804688,512.135986328125,1949153130,512.135986328125,BNB,9
2022-01-04,519.70166015625,503.2153625488281,512.1303100585938,507.506103515625,2200879165,507.506103515625,BNB,9
2022-01-05,515.2391967773438,462.05755615234375,507.5978088378906,475.05694580078125,2870757788,475.05694580078125,BNB,9
2022-01-06,481.0628356933594,460.2485046386719,475.0790710449219,473.2756042480469,4400228627,473.2756042480469,BNB,9
2022-01-07,474.29620361328125,439.260009765625,473.00006103515625,447.7884826660156,4613172287,447.7884826660156,BNB,9
2022-01-08,458.4837951660156,419.1954650878906,447.8568115234375,430.24615478515625,4068139021,430.24615478515625,BNB,9
2022-01-09,444.4932556152344,428.239501953125,430.25311279296875,438.8030700683594,3347862691,438.8030700683594,BNB,9
2022-01-10,445.0361633300781,408.69879150390625,438.78564453125,424.93377685546875,4156063326,424.93377685546875,BNB,9
2022-01-11,467.28106689453125,422.00091552734375,424.8912048339844,463.518310546875,4600615710,463.518310546875,BNB,9
2022-01-12,489.3273010253906,457.1161193847656,463.562744140625,487.0074157714844,4131335431,487.0074157714844,BNB,9
2022-01-13,488.21124267578125,467.8756103515625,487.0425720214844,475.02911376953125,4151007744,475.02911376953125,BNB,9
2022-01-14,491.66064453125,468.9396057128906,475.127197265625,489.867431640625,3112235914,489.867431640625,BNB,9
2022-01-15,501.3111267089844,486.305908203125,489.9179992675781,494.9880676269531,1766015929,494.9880676269531,BNB,9
2022-01-16,505.30096435546875,489.50213623046875,494.9241027832031,498.42791748046875,1771927950,498.42791748046875,BNB,9
2022-01-17,498.94390869140625,468.5765075683594,498.50616455078125,475.7098693847656,2134608006,475.7098693847656,BNB,9
2022-01-18,479.662109375,458.1524658203125,475.7364196777344,472.00506591796875,2106859289,472.00506591796875,BNB,9
2022-01-19,472.7742919921875,454.75860595703125,471.9172058105469,462.82208251953125,1780063381,462.82208251953125,BNB,9
2022-01-20,478.35394287109375,439.9780578613281,462.8569641113281,440.00543212890625,1881741995,440.00543212890625,BNB,9
2022-01-21,444.18023681640625,376.7701721191406,440.067138671875,383.07391357421875,3647221590,383.07391357421875,BNB,9
2022-01-22,388.9119873046875,340.0548095703125,383.47454833984375,358.0961608886719,4226932408,358.0961608886719,BNB,9
2022-01-23,388.5939025878906,357.170654296875,358.32659912109375,383.9339599609375,2786834863,383.9339599609375,BNB,9
2022-01-24,384.0406188964844,337.85394287109375,384.0406188964844,371.36895751953125,3210871602,371.36895751953125,BNB,9
2022-01-25,387.1768493652344,358.08355712890625,371.3868408203125,384.6193542480469,2325661159,384.6193542480469,BNB,9
2022-01-26,400.1520690917969,367.5751037597656,384.58624267578125,375.7554626464844,2226973227,375.7554626464844,BNB,9
2022-01-27,391.80438232421875,360.3316955566406,375.54217529296875,390.0882873535156,1952844398,390.0882873535156,BNB,9
2022-01-28,393.3755798339844,376.7521667480469,390.00067138671875,386.0843811035156,1592850476,386.0843811035156,BNB,9
2022-01-29,396.77227783203125,381.68377685546875,386.06573486328125,389.1327819824219,1330610935,389.1327819824219,BNB,9
2022-01-30,389.2471923828125,373.0362854003906,389.20220947265625,377.6129150390625,1289330238,377.6129150390625,BNB,9
2022-01-31,384.9773864746094,366.1120300292969,377.64898681640625,375.2773132324219,1386778184,375.2773132324219,BNB,9
2022-02-01,387.7675476074219,374.32684326171875,375.09918212890625,385.46380615234375,1392647608,385.46380615234375,BNB,9
2022-02-02,386.1147155761719,366.8953857421875,385.48876953125,367.4716796875,1290849744,367.4716796875,BNB,9
2022-02-03,370.87774658203125,360.4913330078125,367.370849609375,370.87774658203125,1202744039,370.87774658203125,BNB,9
2022-02-04,399.2165222167969,369.817626953125,370.7108459472656,399.02960205078125,1711084752,399.02960205078125,BNB,9
2022-02-05,430.3477783203125,396.9337158203125,399.14886474609375,414.20001220703125,2039010962,414.20001220703125,BNB,9
2022-02-06,421.1134338378906,408.6130676269531,414.2172546386719,419.5455627441406,1427593921,419.5455627441406,BNB,9
2022-02-07,438.6415710449219,414.2497253417969,419.66644287109375,433.2292785644531,1755674427,433.2292785644531,BNB,9
2022-02-08,444.2886047363281,407.164306640625,433.4591064453125,408.7767639160156,2247004672,408.7767639160156,BNB,9
2022-02-09,427.3935241699219,407.9497985839844,408.51690673828125,422.4655456542969,1601745132,422.4655456542969,BNB,9
2022-02-10,434.17144775390625,411.2454833984375,422.5140380859375,415.1192321777344,2037888603,415.1192321777344,BNB,9
2022-02-11,419.2860107421875,393.9773254394531,415.18719482421875,400.4223937988281,1714654174,400.4223937988281,BNB,9
2022-02-12,407.1397399902344,394.79949951171875,400.4990234375,403.3897399902344,1372516416,403.3897399902344,BNB,9
2022-02-13,406.7127685546875,395.65533447265625,403.2715759277344,398.88677978515625,1151509777,398.88677978515625,BNB,9
2022-02-14,403.9344787597656,391.3836669921875,398.64312744140625,403.6607971191406,1269083662,403.6607971191406,BNB,9
2022-02-15,436.24810791015625,403.0949401855469,403.6642150878906,432.4093933105469,2538883559,432.4093933105469,BNB,9
2022-02-16,433.4287414550781,423.0782470703125,432.491943359375,427.9181213378906,1670788158,427.9181213378906,BNB,9
2022-02-17,431.01837158203125,400.8066711425781,427.5499267578125,402.4500427246094,1644013199,402.4500427246094,BNB,9
2022-02-18,410.94293212890625,393.8162841796875,402.64984130859375,399.5691833496094,1554511893,399.5691833496094,BNB,9
2022-02-19,406.3809509277344,393.93365478515625,399.52142333984375,400.0435791015625,1192395484,400.0435791015625,BNB,9
2022-02-20,400.1314392089844,376.0079650878906,400.0033874511719,380.825927734375,1431745519,380.825927734375,BNB,9
2022-02-21,393.62408447265625,356.1849670410156,380.7365417480469,356.6612548828125,2164511484,356.6612548828125,BNB,9
2022-02-22,374.8593444824219,350.1475830078125,356.7254638671875,374.3074645996094,2037210077,374.3074645996094,BNB,9
2022-02-23,383.24761962890625,366.53948974609375,374.2992858886719,366.53948974609375,1644707704,366.53948974609375,BNB,9
2022-02-24,368.16851806640625,324.4836730957031,366.34918212890625,361.2346496582031,2972951900,361.2346496582031,BNB,9
2022-02-25,376.8026123046875,357.3665466308594,361.21600341796875,374.9149475097656,1839035023,374.9149475097656,BNB,9
2022-02-26,385.2103271484375,371.47503662109375,374.8885803222656,373.6387634277344,1319208551,373.6387634277344,BNB,9
2022-02-27,380.9590759277344,359.6255187988281,373.5999755859375,360.5310363769531,1600855952,360.5310363769531,BNB,9
2022-02-28,396.45733642578125,356.6175842285156,360.3821716308594,395.6124267578125,1868349380,395.6124267578125,BNB,9
2022-03-01,418.4899597167969,391.3292236328125,395.6241149902344,408.4822998046875,2885318336,408.4822998046875,BNB,9
2022-03-02,414.912841796875,404.5347900390625,408.5185241699219,409.00030517578125,2045870796,409.00030517578125,BNB,9
2022-03-03,412.80059814453125,397.9063415527344,409.0327453613281,402.5506896972656,1598018507,402.5506896972656,BNB,9
2022-03-04,402.9167175292969,372.868408203125,402.5751953125,374.2808837890625,1740563403,374.2808837890625,BNB,9
2022-03-05,386.84405517578125,368.17572021484375,374.441650390625,384.87335205078125,1321262776,384.87335205078125,BNB,9
2022-03-06,387.1640930175781,373.0179443359375,384.91180419921875,375.0111999511719,1305295273,375.0111999511719,BNB,9
2022-03-07,384.4175720214844,364.4313659667969,375.07159423828125,381.3446350097656,2058321705,381.3446350097656,BNB,9
2022-03-08,387.6297912597656,377.70556640625,381.2547607421875,381.95855712890625,1684540144,381.95855712890625,BNB,9
2022-03-09,402.028076171875,381.8405456542969,382.0426330566406,393.5557556152344,2425559108,393.5557556152344,BNB,9
2022-03-10,394.40411376953125,364.087890625,393.4803771972656,372.1590270996094,2105808203,372.1590270996094,BNB,9
2022-03-11,379.57171630859375,365.6082763671875,372.1961364746094,372.1840515136719,1550840418,372.1840515136719,BNB,9
2022-03-12,379.1956481933594,372.1268615722656,372.1861877441406,372.7303771972656,1211417865,372.7303771972656,BNB,9
2022-03-13,376.92840576171875,361.15087890625,372.60888671875,361.8498229980469,1242011950,361.8498229980469,BNB,9
2022-03-14,373.6095275878906,360.3018493652344,361.83453369140625,373.4661560058594,1455465550,373.4661560058594,BNB,9
2022-03-15,374.3332824707031,362.68475341796875,373.472412109375,371.62884521484375,1360640456,371.62884521484375,BNB,9
2022-03-16,386.3632507324219,368.4816589355469,371.54278564453125,385.5282287597656,1788844135,385.5282287597656,BNB,9
2022-03-17,392.87042236328125,382.1614685058594,385.4595642089844,391.8247375488281,1635657390,391.8247375488281,BNB,9
2022-03-18,399.92352294921875,384.2483215332031,391.7787780761719,397.6455078125,1666543771,397.6455078125,BNB,9
2022-03-19,406.00372314453125,395.414794921875,397.5616455078125,399.8535461425781,1532550954,399.8535461425781,BNB,9
2022-03-20,400.6107177734375,386.7667236328125,399.91973876953125,390.76837158203125,1334193471,390.76837158203125,BNB,9
2022-03-21,398.96173095703125,386.5613708496094,390.73895263671875,396.44781494140625,1657341491,396.44781494140625,BNB,9
2022-03-22,409.6425476074219,395.57574462890625,396.3555908203125,404.31494140625,1795119554,404.31494140625,BNB,9
2022-03-23,411.0295715332031,398.8558654785156,404.3272705078125,408.6097717285156,1645651129,408.6097717285156,BNB,9
2022-03-24,416.5054016113281,406.0115661621094,408.55426025390625,414.1269836425781,1831451218,414.1269836425781,BNB,9
2022-03-25,421.1537170410156,406.2960510253906,414.14825439453125,410.8111572265625,1678265707,410.8111572265625,BNB,9
2022-03-26,416.3175354003906,407.98126220703125,410.8162536621094,415.9197998046875,1082240527,415.9197998046875,BNB,9
2022-03-27,431.02557373046875,412.3829040527344,415.9313659667969,430.5032653808594,1499505093,430.5032653808594,BNB,9
2022-03-28,440.7283935546875,428.5652160644531,430.54681396484375,430.390869140625,2128699500,430.390869140625,BNB,9
2022-03-29,441.5075378417969,430.07489013671875,430.07489013671875,434.50567626953125,1987696098,434.50567626953125,BNB,9
2022-03-30,448.9471740722656,427.69207763671875,434.4297180175781,442.6848449707031,2181737151,442.6848449707031,BNB,9
2022-03-31,451.9610900878906,424.9502868652344,442.65887451171875,428.9161071777344,2632534284,428.9161071777344,BNB,9
2022-04-01,446.7965393066406,414.7493896484375,429.1240234375,446.6042785644531,2718206274,446.6042785644531,BNB,9
2022-04-02,453.5584716796875,436.7767028808594,446.8442077636719,436.9553527832031,2272901729,436.9553527832031,BNB,9
2022-04-03,455.22845458984375,432.82171630859375,436.8658142089844,450.348876953125,2128734028,450.348876953125,BNB,9
2022-04-04,450.4326171875,434.1780090332031,450.2645568847656,447.5249328613281,2248856403,447.5249328613281,BNB,9
